river
4C 2S 2H 4S KS
4C 2S 2H 4D KC
4C 2S 2H 4D KD
4C 2S 2H 4D KS
4C JD JH 9C 9D
4C JD JH 9C 9H
4C JD JH 9D 9C
4C JD JH 9D 9H
4C JD JH 4S KC
4C JD JH 4S KD
4C JD JH 4S KS
4C JD JH 4D KC
4C JD JH 4D KD
4C JD JH 4D KS
4C JD JH 9H 9C
4C JD JH 9H 9D
4C 7H 7C 4S KC
4C 7H 7C 4S KD
4C 7H 7C 4S KS
4C 7H 7C 4D KC
4C 7H 7C 4D KD
4C 7H 7C 4D KS
4C 10D 10S 9C 9D
4C 10D 10S 9C 9H
4C 10D 10S 9D 9C
4C 10D 10S 9D 9H
4C 10D 10S 4S KC
4C 10D 10S 4S KD
4C 10D 10S 4S KS
4C 10D 10S 4D KC
4C 10D 10S 4D KD
4C 10D 10S 4D KS
4C 10D 10S 9H 9C
4C 10D 10S 9H 9D
3H 3C 4S 4C KC
3H 3C 4S 4C KD
3H 3C 4S 4C KS
3H 3C 4S 4D KC
3H 3C 4S 4D KD
3H 3C 4S 4D KS
3H 3C 4D 4C KC
3H 3C 4D 4C KD
3H 3C 4D 4C KS
3H 3C 4D 4S KC
3H 3C 4D 4S KD
3H 3C 4D 4S KS
AH AC 4S 9C 9D
AH AC 4S 9C 9H
AH AC 4S 4C KC
AH AC 4S 4C KD
AH AC 4S 4C KS
AH AC 4S 9D 9C
AH AC 4S 9D 9H
AH AC 4S 4D KC
AH AC 4S 4D KD
AH AC 4S 4D KS
AH AC 4S 9H 9C
AH AC 4S 9H 9D
AH AC 4D 9C 9D
AH AC 4D 9C 9H
AH AC 4D 4C KC
AH AC 4D 4C KD
AH AC 4D 4C KS
AH AC 4D 9D 9C
AH AC 4D 9D 9H
AH AC 4D 4S KC
AH AC 4D 4S KD
AH AC 4D 4S KS
AH AC 4D 9H 9C
AH AC 4D 9H 9D
QH QC 4S 9C 9D
QH QC 4S 9C 9H
QH QC 4S 4C KC
QH QC 4S 4C KD
QH QC 4S 4C KS
QH QC 4S 9D 9C
QH QC 4S 9D 9H
QH QC 4S 4D KC
QH QC 4S 4D KD
QH QC 4S 4D KS
QH QC 4S 9H 9C
QH QC 4S 9H 9D
QH QC 4D 9C 9D
QH QC 4D 9C 9H
QH QC 4D 4C KC
QH QC 4D 4C KD
QH QC 4D 4C KS
QH QC 4D 9D 9C
QH QC 4D 9D 9H
QH QC 4D 4S KC
QH QC 4D 4S KD
QH QC 4D 4S KS
QH QC 4D 9H 9C
QH QC 4D 9H 9D
5H 5C 4S 4C KC
5H 5C 4S 4C KD
5H 5C 4S 4C KS
5H 5C 4S 4D KC
5H 5C 4S 4D KD
5H 5C 4S 4D KS
5H 5C 4D 4C KC
5H 5C 4D 4C KD
5H 5C 4D 4C KS
5H 5C 4D 4S KC
5H 5C 4D 4S KD
5H 5C 4D 4S KS
10C 4S 10D 9C 9D
10C 4S 10D 9C 9H
10C 4S 10D 4C KC
10C 4S 10D 4C KD
10C 4S 10D 4C KS
10C 4S 10D 9D 9C
10C 4S 10D 9D 9H
10C 4S 10D 4D KC
10C 4S 10D 4D KD
10C 4S 10D 4D KS
10C 4S 10D 9H 9C
10C 4S 10D 9H 9D
10C 4S 10S 9C 9D
10C 4S 10S 9C 9H
10C 4S 10S 4C KC
10C 4S 10S 4C KD
10C 4S 10S 4C KS
10C 4S 10S 9D 9C
10C 4S 10S 9D 9H
10C 4S 10S 4D KC
10C 4S 10S 4D KD
10C 4S 10S 4D KS
10C 4S 10S 9H 9C
10C 4S 10S 9H 9D
10C 4D 10D 9C 9D
10C 4D 10D 9C 9H
10C 4D 10D 4C KC
10C 4D 10D 4C KD
10C 4D 10D 4C KS
10C 4D 10D 9D 9C
10C 4D 10D 9D 9H
10C 4D 10D 4S KC
10C 4D 10D 4S KD
10C 4D 10D 4S KS
10C 4D 10D 9H 9C
10C 4D 10D 9H 9D
10C 4D 10S 9C 9D
10C 4D 10S 9C 9H
10C 4D 10S 4C KC
10C 4D 10S 4C KD
10C 4D 10S 4C KS
10C 4D 10S 9D 9C
10C 4D 10S 9D 9H
10C 4D 10S 4S KC
10C 4D 10S 4S KD
10C 4D 10S 4S KS
10C 4D 10S 9H 9C
10C 4D 10S 9H 9D
JS JD 4S 9C 9D
JS JD 4S 9C 9H
JS JD 4S 4C KC
JS JD 4S 4C KD
JS JD 4S 4C KS
JS JD 4S 9D 9C
JS JD 4S 9D 9H
JS JD 4S 4D KC
JS JD 4S 4D KD
JS JD 4S 4D KS
JS JD 4S 9H 9C
JS JD 4S 9H 9D
JS JD 4D 9C 9D
JS JD 4D 9C 9H
JS JD 4D 4C KC
JS JD 4D 4C KD
JS JD 4D 4C KS
JS JD 4D 9D 9C
JS JD 4D 9D 9H
JS JD 4D 4S KC
JS JD 4D 4S KD
JS JD 4D 4S KS
JS JD 4D 9H 9C
JS JD 4D 9H 9D
JS 4S JH 9C 9D
JS 4S JH 9C 9H
JS 4S JH 4C KC
JS 4S JH 4C KD
JS 4S JH 4C KS
JS 4S JH 9D 9C
JS 4S JH 9D 9H
JS 4S JH 4D KC
JS 4S JH 4D KD
JS 4S JH 4D KS
JS 4S JH 9H 9C
JS 4S JH 9H 9D
JS 4S 10S 9C QS
JS 4S 10S 9D QS
JS 4S 10S 9H QS
JS 4D JH 9C 9D
JS 4D JH 9C 9H
JS 4D JH 4C KC
JS 4D JH 4C KD
JS 4D JH 4C KS
JS 4D JH 9D 9C
JS 4D JH 9D 9H
JS 4D JH 4S KC
JS 4D JH 4S KD
JS 4D JH 4S KS
JS 4D JH 9H 9C
JS 4D JH 9H 9D
9D 9H 8D 9C KC
9D 9H 8D 9C KD
9D 9H 8D 9C KS
9D 9H 8S 9C KC
9D 9H 8S 9C KD
9D 9H 8S 9C KS
2D 2S 4S 4C KC
2D 2S 4S 4C KD
2D 2S 4S 4C KS
2D 2S 4S 4D KC
2D 2S 4S 4D KD
2D 2S 4S 4D KS
2D 2S 4D 4C KC
2D 2S 4D 4C KD
2D 2S 4D 4C KS
2D 2S 4D 4S KC
2D 2S 4D 4S KD
2D 2S 4D 4S KS
2D 4S 2H 4C KC
2D 4S 2H 4C KD
2D 4S 2H 4C KS
2D 4S 2H 4D KC
2D 4S 2H 4D KD
2D 4S 2H 4D KS
2D 4D 2H 4C KC
2D 4D 2H 4C KD
2D 4D 2H 4C KS
2D 4D 2H 4S KC
2D 4D 2H 4S KD
2D 4D 2H 4S KS
2S 4S 2H 4C KC
2S 4S 2H 4C KD
2S 4S 2H 4C KS
2S 4S 2H 4D KC
2S 4S 2H 4D KD
2S 4S 2H 4D KS
2S 4D 2H 4C KC
2S 4D 2H 4C KD
2S 4D 2H 4C KS
2S 4D 2H 4S KC
2S 4D 2H 4S KD
2S 4D 2H 4S KS
JD 4S JH 9C 9D
JD 4S JH 9C 9H
JD 4S JH 4C KC
JD 4S JH 4C KD
JD 4S JH 4C KS
JD 4S JH 9D 9C
JD 4S JH 9D 9H
JD 4S JH 4D KC
JD 4S JH 4D KD
JD 4S JH 4D KS
JD 4S JH 9H 9C
JD 4S JH 9H 9D
JD 4D JH 9C 9D
JD 4D JH 9C 9H
JD 4D JH 4C KC
JD 4D JH 4C KD
JD 4D JH 4C KS
JD 4D JH 9D 9C
JD 4D JH 9D 9H
JD 4D JH 4S KC
JD 4D JH 4S KD
JD 4D JH 4S KS
JD 4D JH 9H 9C
JD 4D JH 9H 9D
7H 4S 7C 4C KC
7H 4S 7C 4C KD
7H 4S 7C 4C KS
7H 4S 7C 4D KC
7H 4S 7C 4D KD
7H 4S 7C 4D KS
7H 4D 7C 4C KC
7H 4D 7C 4C KD
7H 4D 7C 4C KS
7H 4D 7C 4S KC
7H 4D 7C 4S KD
7H 4D 7C 4S KS
4S 10D 10S 9C 9D
4S 10D 10S 9C 9H
4S 10D 10S 4C KC
4S 10D 10S 4C KD
4S 10D 10S 4C KS
4S 10D 10S 9D 9C
4S 10D 10S 9D 9H
4S 10D 10S 4D KC
4S 10D 10S 4D KD
4S 10D 10S 4D KS
4S 10D 10S 9H 9C
4S 10D 10S 9H 9D
4D 10D 10S 9C 9D
4D 10D 10S 9C 9H
4D 10D 10S 4C KC
4D 10D 10S 4C KD
4D 10D 10S 4C KS
4D 10D 10S 9D 9C
4D 10D 10S 9D 9H
4D 10D 10S 4S KC
4D 10D 10S 4S KD
4D 10D 10S 4S KS
4D 10D 10S 9H 9C
4D 10D 10S 9H 9D
